Player,Player Id,Season,Date,Home-Game,Minutes Played,Home Game
Igor Gomes,553459,2023,2024-03-17,0,45,Away
Igor Gomes,553459,2023,2024-03-30,1,55,Home
Igor Gomes,553459,2023,2024-04-07,0,22,Away
Igor Gomes,553459,2022,2023-03-01,1,15,Home
Igor Gomes,553459,2022,2023-03-08,0,3,Away
Igor Gomes,553459,2022,2023-03-15,1,3,Home
Igor Gomes,553459,2022,2023-04-06,1,27,Home
Igor Gomes,553459,2022,2023-05-03,1,90,Home
Igor Gomes,553459,2022,2023-05-23,1,27,Home
Igor Gomes,553459,2022,2023-06-27,0,27,Away
Igor Gomes,553459,2022,2023-08-02,1,53,Home
Igor Gomes,553459,2022,2023-08-09,0,45,Away
Igor Gomes,553459,2022,2023-05-07,0,45,Away
Igor Gomes,553459,2022,2023-05-13,1,1,Home
Igor Gomes,553459,2022,2023-05-20,0,45,Away
Igor Gomes,553459,2022,2023-05-28,1,13,Home
Igor Gomes,553459,2022,2023-06-10,1,67,Home
Igor Gomes,553459,2022,2023-06-21,0,28,Away
Igor Gomes,553459,2022,2023-06-24,0,23,Away
Igor Gomes,553459,2022,2023-07-02,1,76,Home
Igor Gomes,553459,2022,2023-07-08,1,76,Home
Igor Gomes,553459,2022,2023-07-17,0,75,Away
Igor Gomes,553459,2022,2023-07-22,0,76,Away
Igor Gomes,553459,2022,2023-08-06,0,19,Away
Igor Gomes,553459,2022,2023-08-13,1,83,Home
Igor Gomes,553459,2022,2023-08-20,0,59,Away
Igor Gomes,553459,2022,2023-08-27,1,7,Home
Igor Gomes,553459,2022,2023-09-30,0,45,Away
Igor Gomes,553459,2022,2023-10-08,1,77,Home
Igor Gomes,553459,2022,2023-10-19,0,60,Away
Igor Gomes,553459,2022,2023-10-22,1,61,Home
Igor Gomes,553459,2022,2023-10-25,0,15,Away
Igor Gomes,553459,2022,2023-10-28,1,1,Home
Igor Gomes,553459,2022,2023-11-01,1,1,Home
Igor Gomes,553459,2022,2023-11-04,0,45,Away
Igor Gomes,553459,2022,2023-11-09,0,90,Away
Igor Gomes,553459,2022,2023-11-12,1,88,Home
Igor Gomes,553459,2022,2023-11-26,1,55,Home
Igor Gomes,553459,2022,2023-11-29,0,60,Away
Igor Gomes,553459,2022,2023-12-02,1,45,Home
Igor Gomes,553459,2022,2023-12-06,0,45,Away
Igor Gomes,553459,2022,2023-04-26,0,65,Away
Igor Gomes,553459,2022,2023-05-31,0,90,Away
Igor Gomes,553459,2022,2023-01-29,0,27,Away
Igor Gomes,553459,2022,2023-02-04,0,62,Away
Igor Gomes,553459,2022,2023-02-09,1,26,Home
Igor Gomes,553459,2022,2023-02-13,0,20,Away
Igor Gomes,553459,2022,2023-02-18,1,71,Home
Igor Gomes,553459,2022,2023-02-25,1,45,Home
Igor Gomes,553459,2022,2023-03-04,0,67,Away
Igor Gomes,553459,2022,2023-03-12,0,65,Away
Igor Gomes,553459,2022,2023-04-01,0,9,Away
Igor Gomes,553459,2022,2023-04-09,1,51,Home
Igor Gomes,553459,2021,2022-04-17,0,90,Away
Igor Gomes,553459,2021,2022-04-23,0,90,Away
Igor Gomes,553459,2021,2022-05-02,1,90,Home
Igor Gomes,553459,2021,2022-05-08,0,90,Away
Igor Gomes,553459,2021,2022-05-15,1,90,Home
Igor Gomes,553459,2021,2022-05-22,0,90,Away
Igor Gomes,553459,2021,2022-05-28,1,90,Home
Igor Gomes,553459,2021,2022-06-09,0,90,Away
Igor Gomes,553459,2021,2022-06-16,0,90,Away
Igor Gomes,553459,2021,2022-06-18,1,90,Home
Igor Gomes,553459,2021,2022-06-25,1,90,Home
Igor Gomes,553459,2021,2022-07-03,0,90,Away
Igor Gomes,553459,2021,2022-07-10,0,80,Away
Igor Gomes,553459,2021,2022-07-17,1,90,Home
Igor Gomes,553459,2021,2022-07-20,0,27,Away
Igor Gomes,553459,2021,2022-07-23,1,81,Home
Igor Gomes,553459,2021,2022-07-31,0,45,Away
Igor Gomes,553459,2021,2022-08-06,1,68,Home
Igor Gomes,553459,2021,2022-08-21,0,90,Away
Igor Gomes,553459,2021,2022-08-27,1,8,Home
Igor Gomes,553459,2021,2022-09-04,0,12,Away
Igor Gomes,553459,2021,2022-09-11,1,69,Home
Igor Gomes,553459,2021,2022-09-18,0,7,Away
Igor Gomes,553459,2021,2022-09-25,1,8,Home
Igor Gomes,553459,2021,2022-10-06,0,13,Away
Igor Gomes,553459,2021,2022-10-16,0,24,Away
Igor Gomes,553459,2021,2022-10-20,1,23,Home
Igor Gomes,553459,2021,2022-10-23,0,7,Away
Igor Gomes,553459,2021,2022-11-01,1,9,Home
Igor Gomes,553459,2021,2022-11-05,0,61,Away
Igor Gomes,553459,2021,2022-11-08,1,85,Home
Igor Gomes,553459,2021,2022-11-13,0,90,Away
Igor Gomes,553459,2021,2022-04-14,1,90,Home
Igor Gomes,553459,2021,2022-04-28,0,90,Away
Igor Gomes,553459,2021,2022-06-30,0,90,Away
Igor Gomes,553459,2021,2022-07-07,1,45,Home
Igor Gomes,553459,2021,2022-08-03,1,66,Home
Igor Gomes,553459,2021,2022-08-10,0,90,Away
Igor Gomes,553459,2021,2022-09-01,0,40,Away
Igor Gomes,553459,2021,2022-10-01,1,15,Home
Igor Gomes,553459,2021,2022-05-12,1,90,Home
Igor Gomes,553459,2021,2022-06-23,1,90,Home
Igor Gomes,553459,2021,2022-07-14,0,90,Away
Igor Gomes,553459,2021,2022-07-28,1,62,Home
Igor Gomes,553459,2021,2022-08-18,0,73,Away
Igor Gomes,553459,2021,2022-08-24,1,45,Home
Igor Gomes,553459,2021,2022-02-03,0,36,Away
Igor Gomes,553459,2021,2022-02-09,1,62,Home
Igor Gomes,553459,2021,2022-02-13,0,19,Away
Igor Gomes,553459,2021,2022-02-20,0,45,Away
Igor Gomes,553459,2021,2022-02-28,0,60,Away
Igor Gomes,553459,2021,2022-03-05,1,90,Home
Igor Gomes,553459,2021,2022-03-10,1,60,Home
Igor Gomes,553459,2021,2022-03-13,0,59,Away
Igor Gomes,553459,2021,2022-03-19,1,90,Home
Igor Gomes,553459,2021,2022-03-27,1,90,Home
Igor Gomes,553459,2021,2022-03-30,1,90,Home
Igor Gomes,553459,2021,2022-04-03,0,90,Away
Marlon Freitas,364972,2023,2024-03-06,1,45,Home
Marlon Freitas,364972,2023,2024-03-13,0,90,Away
Marlon Freitas,364972,2023,2024-04-03,1,85,Home
Marlon Freitas,364972,2023,2024-04-11,0,90,Away
Marlon Freitas,364972,2023,2024-04-24,1,69,Home
Marlon Freitas,364972,2023,2024-05-08,1,90,Home
Marlon Freitas,364972,2023,2024-05-16,0,90,Away
Marlon Freitas,364972,2023,2024-05-28,0,34,Away
Marlon Freitas,364972,2023,2024-08-14,1,78,Home
Marlon Freitas,364972,2023,2024-08-21,0,90,Away
Marlon Freitas,364972,2023,2024-09-18,1,79,Home
Marlon Freitas,364972,2023,2024-09-25,0,90,Away
Marlon Freitas,364972,2023,2024-10-23,1,90,Home
Marlon Freitas,364972,2023,2024-10-30,0,90,Away
Marlon Freitas,364972,2023,2024-11-30,0,90,Away
Marlon Freitas,364972,2023,2024-04-21,1,90,Home
Marlon Freitas,364972,2023,2024-04-28,0,90,Away
Marlon Freitas,364972,2023,2024-05-05,1,90,Home
Marlon Freitas,364972,2023,2024-05-12,0,26,Away
Marlon Freitas,364972,2023,2024-06-01,0,90,Away
Marlon Freitas,364972,2023,2024-06-11,1,90,Home
Marlon Freitas,364972,2023,2024-06-16,0,90,Away
Marlon Freitas,364972,2023,2024-06-19,1,81,Home
Marlon Freitas,364972,2023,2024-06-26,1,90,Home
Marlon Freitas,364972,2023,2024-06-29,0,80,Away
Marlon Freitas,364972,2023,2024-07-03,0,90,Away
Marlon Freitas,364972,2023,2024-07-07,1,71,Home
Marlon Freitas,364972,2023,2024-07-11,0,82,Away
Marlon Freitas,364972,2023,2024-07-17,1,79,Home
Marlon Freitas,364972,2023,2024-07-20,1,8,Home
Marlon Freitas,364972,2023,2024-07-24,0,74,Away
Marlon Freitas,364972,2023,2024-08-03,0,30,Away
Marlon Freitas,364972,2023,2024-08-11,0,45,Away
Marlon Freitas,364972,2023,2024-08-18,1,80,Home
Marlon Freitas,364972,2023,2024-08-25,0,90,Away
Marlon Freitas,364972,2023,2024-08-31,1,90,Home
Marlon Freitas,364972,2023,2024-09-14,1,90,Home
Marlon Freitas,364972,2023,2024-10-05,0,87,Away
Marlon Freitas,364972,2023,2024-10-18,1,79,Home
Marlon Freitas,364972,2023,2024-10-26,0,90,Away
Marlon Freitas,364972,2023,2024-11-05,1,90,Home
Marlon Freitas,364972,2023,2024-11-09,1,90,Home
Marlon Freitas,364972,2023,2024-11-20,0,90,Away
Marlon Freitas,364972,2023,2024-11-26,0,90,Away
Marlon Freitas,364972,2023,2024-12-04,0,81,Away
Marlon Freitas,364972,2023,2024-05-22,0,90,Away
Marlon Freitas,364972,2023,2024-07-30,1,75,Home
Marlon Freitas,364972,2023,2024-08-07,0,68,Away
Marlon Freitas,364972,2023,2024-01-20,1,27,Home
Marlon Freitas,364972,2023,2024-01-24,0,64,Away
Marlon Freitas,364972,2023,2024-01-27,1,10,Home
Marlon Freitas,364972,2023,2024-01-30,1,90,Home
Marlon Freitas,364972,2023,2024-02-03,1,90,Home
Marlon Freitas,364972,2023,2024-02-07,0,90,Away
Marlon Freitas,364972,2023,2024-02-14,0,90,Away
Marlon Freitas,364972,2023,2024-02-18,1,29,Home
Marlon Freitas,364972,2023,2024-02-24,0,63,Away
Marlon Freitas,364972,2023,2024-03-03,0,90,Away
Marlon Freitas,364972,2023,2024-03-17,1,45,Home
Marlon Freitas,364972,2023,2024-03-27,0,90,Away
Marlon Freitas,364972,2022,2023-04-24,0,20,Away
Marlon Freitas,364972,2022,2023-04-30,0,22,Away
Marlon Freitas,364972,2022,2023-05-07,1,90,Home
Marlon Freitas,364972,2022,2023-05-11,1,86,Home
Marlon Freitas,364972,2022,2023-05-14,0,90,Away
Marlon Freitas,364972,2022,2023-05-20,1,6,Home
Marlon Freitas,364972,2022,2023-05-28,1,90,Home
Marlon Freitas,364972,2022,2023-06-03,0,90,Away
Marlon Freitas,364972,2022,2023-06-10,1,90,Home
Marlon Freitas,364972,2022,2023-06-22,0,90,Away
Marlon Freitas,364972,2022,2023-06-25,0,90,Away
Marlon Freitas,364972,2022,2023-07-02,1,90,Home
Marlon Freitas,364972,2022,2023-07-09,0,90,Away
Marlon Freitas,364972,2022,2023-07-15,1,90,Home
Marlon Freitas,364972,2022,2023-07-23,0,90,Away
Marlon Freitas,364972,2022,2023-07-30,1,90,Home
Marlon Freitas,364972,2022,2023-08-06,0,90,Away
Marlon Freitas,364972,2022,2023-08-12,1,90,Home
Marlon Freitas,364972,2022,2023-08-19,0,90,Away
Marlon Freitas,364972,2022,2023-08-27,1,90,Home
Marlon Freitas,364972,2022,2023-09-02,1,90,Home
Marlon Freitas,364972,2022,2023-09-16,0,90,Away
Marlon Freitas,364972,2022,2023-09-22,0,65,Away
Marlon Freitas,364972,2022,2023-10-02,1,90,Home
Marlon Freitas,364972,2022,2023-10-08,0,85,Away
Marlon Freitas,364972,2022,2023-10-18,0,90,Away
Marlon Freitas,364972,2022,2023-10-21,1,90,Home
Marlon Freitas,364972,2022,2023-10-29,1,87,Home
Marlon Freitas,364972,2022,2023-11-01,1,90,Home
Marlon Freitas,364972,2022,2023-11-09,1,90,Home
Marlon Freitas,364972,2022,2023-11-12,0,90,Away
Marlon Freitas,364972,2022,2023-11-23,0,90,Away
Marlon Freitas,364972,2022,2023-11-26,1,90,Home
Marlon Freitas,364972,2022,2023-11-29,0,90,Away
Marlon Freitas,364972,2022,2023-12-03,1,45,Home
Marlon Freitas,364972,2022,2023-12-06,0,65,Away
Marlon Freitas,364972,2022,2023-05-04,1,5,Home
Marlon Freitas,364972,2022,2023-05-25,0,90,Away
Marlon Freitas,364972,2022,2023-06-06,0,90,Away
Marlon Freitas,364972,2022,2023-06-29,1,67,Home
Marlon Freitas,364972,2022,2023-08-02,1,90,Home
Marlon Freitas,364972,2022,2023-08-09,0,45,Away
Marlon Freitas,364972,2022,2023-08-23,1,5,Home
Marlon Freitas,364972,2022,2023-08-30,0,61,Away
Marlon Freitas,364972,2022,2023-03-15,1,20,Home
Marlon Freitas,364972,2022,2023-04-12,0,81,Away
Marlon Freitas,364972,2022,2023-04-27,1,90,Home
Marlon Freitas,364972,2022,2023-05-17,0,30,Away
Marlon Freitas,364972,2022,2023-05-31,1,90,Home
Marlon Freitas,364972,2022,2023-01-19,0,90,Away
Marlon Freitas,364972,2022,2023-01-26,1,64,Home
Marlon Freitas,364972,2022,2023-01-29,0,24,Away
Marlon Freitas,364972,2022,2023-02-01,1,90,Home
Marlon Freitas,364972,2022,2023-02-05,0,58,Away
Marlon Freitas,364972,2022,2023-02-11,1,45,Home
Marlon Freitas,364972,2022,2023-02-16,0,14,Away
Marlon Freitas,364972,2022,2023-03-05,0,90,Away
Marlon Freitas,364972,2022,2023-03-08,1,45,Home
Marlon Freitas,364972,2022,2023-03-27,1,33,Home
Marlon Freitas,364972,2022,2023-04-02,0,45,Away
Marlon Freitas,364972,2022,2023-04-09,1,65,Home
Marlon Freitas,364972,2021,2022-04-17,0,68,Away
Marlon Freitas,364972,2021,2022-04-24,1,90,Home
Marlon Freitas,364972,2021,2022-04-30,0,90,Away
Marlon Freitas,364972,2021,2022-05-08,1,90,Home
Marlon Freitas,364972,2021,2022-05-14,0,90,Away
Marlon Freitas,364972,2021,2022-05-21,1,90,Home
Marlon Freitas,364972,2021,2022-05-30,0,90,Away
Marlon Freitas,364972,2021,2022-06-04,1,90,Home
Marlon Freitas,364972,2021,2022-06-08,1,90,Home
Marlon Freitas,364972,2021,2022-06-11,0,90,Away
Marlon Freitas,364972,2021,2022-06-16,0,64,Away
Marlon Freitas,364972,2021,2022-06-19,1,90,Home
Marlon Freitas,364972,2021,2022-06-26,0,90,Away
Marlon Freitas,364972,2021,2022-07-03,1,90,Home
Marlon Freitas,364972,2021,2022-07-17,1,90,Home
Marlon Freitas,364972,2021,2022-07-20,0,83,Away
Marlon Freitas,364972,2021,2022-07-24,1,90,Home
Marlon Freitas,364972,2021,2022-07-30,0,45,Away
Marlon Freitas,364972,2021,2022-08-06,1,90,Home
Marlon Freitas,364972,2021,2022-08-13,0,45,Away
Marlon Freitas,364972,2021,2022-08-21,1,65,Home
Marlon Freitas,364972,2021,2022-08-27,0,90,Away
Marlon Freitas,364972,2021,2022-09-04,1,73,Home
Marlon Freitas,364972,2021,2022-09-11,0,45,Away
Marlon Freitas,364972,2021,2022-09-19,1,29,Home
Marlon Freitas,364972,2021,2022-09-28,0,5,Away
Marlon Freitas,364972,2021,2022-10-05,1,16,Home
Marlon Freitas,364972,2021,2022-10-10,1,90,Home
Marlon Freitas,364972,2021,2022-10-16,0,30,Away
Marlon Freitas,364972,2021,2022-10-23,1,15,Home
Marlon Freitas,364972,2021,2022-10-27,0,23,Away
Marlon Freitas,364972,2021,2022-11-02,1,90,Home
Marlon Freitas,364972,2021,2022-11-06,0,23,Away
Marlon Freitas,364972,2021,2022-11-09,1,45,Home
Marlon Freitas,364972,2021,2022-11-13,0,90,Away
Marlon Freitas,364972,2021,2022-04-12,0,90,Away
Marlon Freitas,364972,2021,2022-04-27,0,10,Away
Marlon Freitas,364972,2021,2022-05-04,1,90,Home
Marlon Freitas,364972,2021,2022-05-24,0,90,Away
Marlon Freitas,364972,2021,2022-06-30,0,90,Away
Marlon Freitas,364972,2021,2022-07-07,1,90,Home
Marlon Freitas,364972,2021,2022-08-02,0,12,Away
Marlon Freitas,364972,2021,2022-08-09,1,10,Home
Marlon Freitas,364972,2021,2022-09-01,1,90,Home
Marlon Freitas,364972,2021,2022-09-08,0,90,Away
Marlon Freitas,364972,2021,2022-03-15,1,90,Home
Marlon Freitas,364972,2021,2022-04-21,1,90,Home
Marlon Freitas,364972,2021,2022-05-11,0,90,Away
Marlon Freitas,364972,2021,2022-06-22,1,90,Home
Marlon Freitas,364972,2021,2022-07-13,0,90,Away
Marlon Freitas,364972,2021,2022-07-27,1,90,Home
Marlon Freitas,364972,2021,2022-08-17,0,90,Away
Marlon Freitas,364972,2021,2022-01-30,0,90,Away
Marlon Freitas,364972,2021,2022-02-02,1,30,Home
Marlon Freitas,364972,2021,2022-02-05,0,34,Away
Marlon Freitas,364972,2021,2022-02-12,0,90,Away
Marlon Freitas,364972,2021,2022-02-16,0,79,Away
Marlon Freitas,364972,2021,2022-02-19,1,90,Home
Marlon Freitas,364972,2021,2022-02-24,1,90,Home
Marlon Freitas,364972,2021,2022-03-06,0,90,Away
Marlon Freitas,364972,2021,2022-03-09,0,90,Away
Marlon Freitas,364972,2021,2022-03-12,1,58,Home
Marlon Freitas,364972,2021,2022-03-19,1,90,Home
Marlon Freitas,364972,2021,2022-03-22,0,90,Away
Marlon Freitas,364972,2021,2022-03-26,1,90,Home
Marlon Freitas,364972,2021,2022-04-02,0,90,Away
Marcos Antônio,468301,2023,2023-12-14,1,19,Home
Marcos Antônio,468301,2023,2024-08-22,1,1,Home
Marcos Antônio,468301,2023,2023-12-04,1,14,Home
Marcos Antônio,468301,2023,2023-12-21,0,16,Away
Marcos Antônio,468301,2023,2024-01-03,1,4,Home
Marcos Antônio,468301,2023,2024-01-14,1,17,Home
Marcos Antônio,468301,2023,2024-01-21,0,22,Away
Marcos Antônio,468301,2023,2024-01-28,1,12,Home
Marcos Antônio,468301,2023,2024-02-25,0,63,Away
Marcos Antônio,468301,2023,2024-02-28,0,27,Away
Marcos Antônio,468301,2023,2024-01-10,0,70,Away
Marcos Antônio,468301,2023,2024-01-17,0,90,Away
Marcos Antônio,468301,2023,2024-01-31,1,90,Home
Marcos Antônio,468301,2023,2024-02-14,1,64,Home
Marcos Antônio,468301,2023,2024-02-21,0,10,Away
Marcos Antônio,468301,2023,2024-04-21,0,12,Away
Marcos Antônio,468301,2023,2024-04-24,0,90,Away
Marcos Antônio,468301,2023,2024-08-11,1,81,Home
Marcos Antônio,468301,2023,2024-08-25,1,90,Home
Marcos Antônio,468301,2023,2024-09-01,0,45,Away
Marcos Antônio,468301,2023,2024-09-15,0,90,Away
Marcos Antônio,468301,2023,2024-09-22,1,64,Home
Marcos Antônio,468301,2023,2024-10-16,1,83,Home
Marcos Antônio,468301,2023,2024-10-26,0,77,Away
Marcos Antônio,468301,2023,2024-11-05,0,60,Away
Marcos Antônio,468301,2023,2024-11-09,1,79,Home
Marcos Antônio,468301,2023,2024-11-20,0,60,Away
Marcos Antônio,468301,2023,2024-11-23,1,21,Home
Marcos Antônio,468301,2023,2024-12-04,1,18,Home
Marcos Antônio,468301,2022,2022-09-15,0,21,Away
Marcos Antônio,468301,2022,2022-10-27,1,55,Home
Marcos Antônio,468301,2022,2022-11-03,0,67,Away
Marcos Antônio,468301,2022,2022-08-20,0,28,Away
Marcos Antônio,468301,2022,2022-08-26,1,6,Home
Marcos Antônio,468301,2022,2022-08-31,0,18,Away
Marcos Antônio,468301,2022,2022-09-11,1,65,Home
Marcos Antônio,468301,2022,2022-10-02,1,13,Home
Marcos Antônio,468301,2022,2022-10-10,0,62,Away
Marcos Antônio,468301,2022,2022-11-10,1,60,Home
Marcos Antônio,468301,2022,2022-11-13,0,13,Away
Marcos Antônio,468301,2022,2023-01-04,0,11,Away
Marcos Antônio,468301,2022,2023-01-24,1,3,Home
Marcos Antônio,468301,2022,2023-01-29,1,27,Home
Marcos Antônio,468301,2022,2023-04-14,0,11,Away
Marcos Antônio,468301,2022,2023-04-22,1,36,Home
Marcos Antônio,468301,2022,2023-05-03,1,73,Home
Marcos Antônio,468301,2022,2023-05-06,0,90,Away
Marcos Antônio,468301,2022,2023-05-12,1,73,Home
Marcos Antônio,468301,2022,2023-02-02,0,15,Away
Marcos Antônio,468301,2021,2021-10-19,1,45,Home
Marcos Antônio,468301,2021,2021-11-03,0,11,Away
Marcos Antônio,468301,2021,2021-11-24,0,45,Away
Marcos Antônio,468301,2021,2021-12-07,1,90,Home
Marcos Antônio,468301,2021,2021-08-10,1,90,Home
Marcos Antônio,468301,2021,2021-08-17,0,90,Away
Marcos Antônio,468301,2021,2021-08-25,1,86,Home
Marcos Antônio,468301,2021,2021-07-30,0,72,Away
Marcos Antônio,468301,2021,2021-08-07,1,13,Home
Marcos Antônio,468301,2021,2021-08-13,1,36,Home
Marcos Antônio,468301,2021,2021-08-21,0,27,Away
Marcos Antônio,468301,2021,2021-08-29,0,90,Away
Marcos Antônio,468301,2021,2021-09-11,1,10,Home
Marcos Antônio,468301,2021,2021-09-18,0,31,Away
Marcos Antônio,468301,2021,2021-09-25,1,90,Home
Marcos Antônio,468301,2021,2021-10-03,0,25,Away
Marcos Antônio,468301,2021,2021-10-15,1,90,Home
Marcos Antônio,468301,2021,2021-10-30,1,25,Home
Marcos Antônio,468301,2021,2021-11-07,0,90,Away
Marcos Antônio,468301,2021,2021-11-20,1,90,Home
Marcos Antônio,468301,2021,2021-11-28,0,90,Away
Marcos Antônio,468301,2021,2021-12-03,1,85,Home
Marcos Antônio,468301,2021,2021-12-11,0,25,Away
Santiago Longo,697065,2023,2024-10-16,1,7,Home
Santiago Longo,697065,2023,2024-05-18,0,90,Away
Santiago Longo,697065,2023,2024-05-24,1,6,Home
Santiago Longo,697065,2023,2024-06-01,1,90,Home
Santiago Longo,697065,2023,2024-06-13,0,21,Away
Santiago Longo,697065,2023,2024-07-19,1,90,Home
Santiago Longo,697065,2023,2024-07-25,0,90,Away
Santiago Longo,697065,2023,2024-07-29,1,69,Home
Santiago Longo,697065,2023,2024-08-09,1,57,Home
Santiago Longo,697065,2023,2024-08-26,1,90,Home
Santiago Longo,697065,2023,2024-01-31,1,90,Home
Santiago Longo,697065,2023,2024-02-04,0,90,Away
Santiago Longo,697065,2023,2024-02-10,1,90,Home
Santiago Longo,697065,2023,2024-02-15,0,90,Away
Santiago Longo,697065,2023,2024-02-19,1,90,Home
Santiago Longo,697065,2023,2024-02-24,1,90,Home
Santiago Longo,697065,2023,2024-03-03,0,90,Away
Santiago Longo,697065,2023,2024-03-07,1,90,Home
Santiago Longo,697065,2023,2024-03-12,0,90,Away
Santiago Longo,697065,2023,2024-03-20,1,90,Home
Santiago Longo,697065,2023,2024-03-29,0,35,Away
Santiago Longo,697065,2023,2024-04-06,0,90,Away
Santiago Longo,697065,2023,2024-04-16,1,90,Home
Santiago Longo,697065,2023,2024-04-11,0,90,Away
Santiago Longo,697065,2023,2024-04-24,0,45,Away
Santiago Longo,697065,2023,2024-05-09,1,90,Home
Santiago Longo,697065,2023,2024-05-15,1,30,Home
Santiago Longo,697065,2023,2024-08-15,0,5,Away
Santiago Longo,697065,2022,2023-02-04,1,90,Home
Santiago Longo,697065,2022,2023-02-10,0,90,Away
Santiago Longo,697065,2022,2023-02-18,0,90,Away
Santiago Longo,697065,2022,2023-02-24,1,85,Home
Santiago Longo,697065,2022,2023-03-06,0,90,Away
Santiago Longo,697065,2022,2023-03-11,1,90,Home
Santiago Longo,697065,2022,2023-03-18,0,90,Away
Santiago Longo,697065,2022,2023-04-03,1,90,Home
Santiago Longo,697065,2022,2023-04-08,0,90,Away
Santiago Longo,697065,2022,2023-04-12,1,90,Home
Santiago Longo,697065,2022,2023-04-15,0,90,Away
Santiago Longo,697065,2022,2023-04-22,1,90,Home
Santiago Longo,697065,2022,2023-04-30,0,90,Away
Santiago Longo,697065,2022,2023-05-06,1,90,Home
Santiago Longo,697065,2022,2023-05-14,0,90,Away
Santiago Longo,697065,2022,2023-05-21,1,90,Home
Santiago Longo,697065,2022,2023-05-27,0,90,Away
Santiago Longo,697065,2022,2023-06-03,1,90,Home
Santiago Longo,697065,2022,2023-06-13,0,90,Away
Santiago Longo,697065,2022,2023-06-26,1,90,Home
Santiago Longo,697065,2022,2023-07-02,0,90,Away
Santiago Longo,697065,2022,2023-07-06,1,80,Home
Santiago Longo,697065,2022,2023-07-10,0,90,Away
Santiago Longo,697065,2022,2023-07-16,1,90,Home
Santiago Longo,697065,2022,2023-07-22,0,90,Away
Santiago Longo,697065,2022,2023-07-28,1,90,Home
Santiago Longo,697065,2022,2023-08-26,0,90,Away
Santiago Longo,697065,2022,2023-09-02,1,90,Home
Santiago Longo,697065,2022,2023-09-17,0,90,Away
Santiago Longo,697065,2022,2023-09-21,1,90,Home
Santiago Longo,697065,2022,2023-09-25,0,90,Away
Santiago Longo,697065,2022,2023-10-01,0,90,Away
Santiago Longo,697065,2022,2023-10-10,1,90,Home
Santiago Longo,697065,2022,2023-10-16,0,90,Away
Santiago Longo,697065,2022,2023-10-25,1,90,Home
Santiago Longo,697065,2022,2023-10-30,0,90,Away
Santiago Longo,697065,2022,2023-11-06,1,90,Home
Santiago Longo,697065,2022,2023-11-12,1,90,Home
Santiago Longo,697065,2022,2023-11-27,0,90,Away
Santiago Longo,697065,2022,2023-08-03,1,90,Home
Santiago Longo,697065,2022,2023-08-30,0,90,Away
Santiago Longo,697065,2021,2022-07-13,1,12,Home
Santiago Longo,697065,2021,2022-08-31,0,4,Away
Santiago Longo,697065,2021,2022-02-21,0,90,Away
Santiago Longo,697065,2021,2022-02-27,1,90,Home
Santiago Longo,697065,2021,2022-03-05,0,90,Away
Santiago Longo,697065,2021,2022-03-11,1,90,Home
Santiago Longo,697065,2021,2022-03-19,0,45,Away
Santiago Longo,697065,2021,2022-03-23,1,90,Home
Santiago Longo,697065,2021,2022-03-27,0,90,Away
Santiago Longo,697065,2021,2022-04-01,1,90,Home
Santiago Longo,697065,2021,2022-04-11,0,90,Away
Santiago Longo,697065,2021,2022-04-16,1,90,Home
Santiago Longo,697065,2021,2022-04-30,0,90,Away
Santiago Longo,697065,2021,2022-05-07,1,90,Home
Santiago Longo,697065,2021,2022-05-15,0,90,Away
Santiago Longo,697065,2021,2022-05-29,0,90,Away
Santiago Longo,697065,2021,2022-06-05,1,90,Home
Santiago Longo,697065,2021,2022-06-12,0,90,Away
Santiago Longo,697065,2021,2022-06-19,1,90,Home
Santiago Longo,697065,2021,2022-06-25,0,90,Away
Santiago Longo,697065,2021,2022-07-01,1,90,Home
Santiago Longo,697065,2021,2022-07-08,0,90,Away
Santiago Longo,697065,2021,2022-07-17,1,90,Home
Santiago Longo,697065,2021,2022-07-27,1,90,Home
Santiago Longo,697065,2021,2022-08-01,0,90,Away
Santiago Longo,697065,2021,2022-08-07,1,66,Home
Santiago Longo,697065,2021,2022-08-13,0,45,Away
Santiago Longo,697065,2021,2022-08-19,1,90,Home
Santiago Longo,697065,2021,2022-08-24,0,90,Away
Santiago Longo,697065,2021,2022-08-27,0,90,Away
Santiago Longo,697065,2021,2022-09-04,1,85,Home
Santiago Longo,697065,2021,2022-09-12,0,90,Away
Santiago Longo,697065,2021,2022-09-19,1,90,Home
Santiago Longo,697065,2021,2022-09-25,0,90,Away
Santiago Longo,697065,2021,2022-10-03,1,80,Home
Erick,633212,2023,2024-04-17,0,90,Away
Erick,633212,2023,2024-04-21,1,90,Home
Erick,633212,2023,2024-04-28,0,90,Away
Erick,633212,2023,2024-05-05,1,90,Home
Erick,633212,2023,2024-05-12,0,90,Away
